order_item_id,order_id,product_id,quantity,selling_price,discount_percent
42628,14156,1133,2,3515.52,8.47
42629,14156,1429,5,4099.05,26.72
42630,14157,1071,3,4320.82,22.0
42631,14157,1411,2,2359.6,17.85
42632,14157,175,4,3376.69,21.03
42633,14157,1011,3,402.37,29.82
42634,14158,1843,2,4272.21,20.13
42635,14158,1711,1,1106.6,20.97
42636,14158,883,4,783.19,10.81
42637,14158,1360,4,7243.75,19.77
42638,14158,1093,1,5568.28,3.4
42639,14159,1578,2,2241.16,19.31
42640,14160,1919,2,6280.12,8.27
42641,14160,1307,3,4112.0,12.97
42642,14161,365,5,2947.29,4.83
42643,14161,1453,5,1538.29,25.67
42644,14162,167,1,511.23,26.18
42645,14162,158,1,6193.91,16.07
42646,14163,1502,1,524.83,7.53
42647,14163,1757,4,1869.5,8.96
42648,14163,1890,3,5765.97,25.23
42649,14163,718,3,5082.02,27.25
42650,14164,1351,2,3098.32,12.63
42651,14164,711,4,5208.83,12.85
42652,14164,1100,3,6747.46,16.01
42653,14164,1136,5,3881.56,25.19
42654,14165,1500,3,7483.85,3.82
42655,14165,146,3,1836.2,20.06
42656,14165,1993,4,4896.34,6.26
42657,14166,562,4,6763.64,3.95
42658,14166,1445,4,1691.28,2.29
42659,14166,1784,3,1966.37,21.11
42660,14166,1807,2,5233.52,6.45
42661,14166,1102,5,3493.28,25.67
42662,14167,1902,4,890.86,9.91
42663,14168,1023,1,1528.36,28.25
42664,14168,620,5,7704.14,17.33
42665,14169,1573,1,4662.21,4.16
42666,14169,24,5,5239.95,4.21
42667,14169,1897,3,4761.72,27.15
42668,14169,172,2,1917.96,27.87
42669,14170,1654,2,1947.81,22.51
42670,14171,449,1,6030.29,25.74
42671,14171,1047,5,3705.78,18.89
42672,14171,738,2,3184.42,20.19
42673,14171,396,4,8925.74,24.8
42674,14172,375,5,730.16,23.19
42675,14172,1680,2,5981.63,15.85
42676,14172,1411,3,2343.85,12.79
42677,14172,1051,5,1540.16,15.42
42678,14173,1638,4,5080.63,29.06
42679,14173,419,5,1423.92,25.37
42680,14174,1681,1,4297.9,20.14
42681,14174,1647,2,1546.65,10.52
42682,14174,1257,3,7164.64,1.62
42683,14175,494,2,5598.52,19.33
42684,14175,446,2,6931.75,4.48
42685,14175,1210,2,2646.12,2.15
42686,14175,1995,1,873.11,9.92
42687,14176,924,4,3804.58,26.05
42688,14176,1272,1,2815.45,2.12
42689,14176,365,2,2904.62,2.04
42690,14177,932,3,6825.65,22.75
42691,14177,381,5,3409.64,15.88
42692,14178,578,2,297.47,3.27
42693,14178,129,5,2072.34,0.6
42694,14178,58,2,358.44,27.16
42695,14178,1476,1,6903.68,4.37
42696,14178,760,3,1871.8,5.27
42697,14179,1878,1,2170.48,3.99
42698,14180,821,1,5150.85,10.09
42699,14180,1368,3,5910.81,8.93
42700,14180,544,3,2677.75,1.56
42701,14180,372,4,1298.82,7.01
42702,14180,580,4,2964.56,4.23
42703,14181,1560,4,372.28,18.09
42704,14182,230,4,1871.82,2.74
42705,14182,1264,4,4833.47,17.12
42706,14182,1775,2,4160.95,2.04
42707,14183,1642,1,4909.37,17.94
42708,14183,660,5,5836.47,22.66
42709,14183,1970,4,194.41,6.11
42710,14183,1130,5,2395.65,26.41
42711,14184,278,5,4787.36,24.73
42712,14185,1083,2,5490.64,18.35
42713,14185,393,5,5087.92,11.14
42714,14186,20,2,608.1,12.55
42715,14186,944,2,1742.95,9.01
42716,14186,1082,4,5461.78,14.74
42717,14187,955,4,7268.18,15.85
42718,14187,395,1,2766.31,3.52
42719,14187,1742,5,2422.69,27.47
42720,14187,1339,4,3349.8,28.65
42721,14187,333,1,444.01,9.15
42722,14188,430,2,6194.43,7.72
42723,14189,703,5,408.75,22.24
42724,14189,1234,5,6379.58,25.77
42725,14189,562,4,6724.23,15.33
42726,14189,1741,3,4352.84,2.15
42727,14190,1204,2,163.55,29.93
42728,14191,694,4,912.38,18.58
42729,14192,1259,3,4541.59,23.07
42730,14192,926,2,3020.44,21.66
42731,14192,115,5,2382.23,16.48
42732,14192,755,1,9481.71,20.13
42733,14192,250,4,7513.94,20.7
42734,14193,243,3,7727.42,0.84
42735,14193,744,3,4367.46,16.39
42736,14193,853,5,2124.14,26.8
42737,14193,1830,5,3108.2,19.86
42738,14194,160,4,3582.31,13.02
42739,14194,1020,4,3387.71,12.56
42740,14195,1913,5,4676.94,9.79
42741,14195,292,2,1336.44,0.41
42742,14195,816,5,1643.81,15.1
42743,14196,1083,2,5461.28,25.86
42744,14196,959,3,4096.53,19.83
42745,14196,797,1,148.26,12.03
42746,14196,1415,1,3287.76,21.4
42747,14197,1517,3,7124.93,27.37
42748,14197,889,1,3148.52,8.98
42749,14198,1500,1,7181.65,0.91
42750,14198,632,1,4204.06,12.41
42751,14198,1324,1,4059.31,20.99
42752,14199,1123,1,2387.28,16.85
42753,14199,894,2,3349.38,16.73
42754,14199,54,3,3569.44,16.31
42755,14199,1868,1,2910.04,12.39
42756,14199,736,5,6460.6,11.51
42757,14200,352,2,4605.77,1.3
42758,14200,327,3,3737.6,25.9
42759,14200,786,4,6766.4,6.83
42760,14201,1525,1,4704.29,12.2
42761,14201,1920,2,6361.21,14.18
42762,14201,146,3,1816.84,14.66
42763,14201,1240,5,1029.42,18.34
42764,14202,283,4,4161.81,2.22
42765,14202,331,2,3143.6,19.39
42766,14202,639,1,3854.99,24.55
42767,14203,1756,2,7323.81,14.42
42768,14203,429,4,1348.11,26.58
42769,14203,923,5,3938.83,2.44
42770,14204,52,1,2447.45,14.93
42771,14204,1088,3,4698.77,9.56
42772,14205,1476,4,5858.09,24.29
42773,14205,191,5,4580.57,10.9
42774,14205,247,3,1234.7,18.64
42775,14206,233,1,8504.04,18.9
42776,14206,685,1,6134.13,16.31
42777,14207,1964,5,1677.11,4.85
42778,14208,1600,2,1820.08,9.46
42779,14209,715,3,814.97,15.52
42780,14209,1912,3,3674.21,9.66
42781,14209,1846,1,3550.8,27.9
42782,14209,1947,1,6340.3,17.79
42783,14210,1118,3,6019.56,8.11
42784,14210,1634,2,8133.78,27.03
42785,14211,1912,3,4016.42,17.88
42786,14211,1717,4,1433.17,28.54
42787,14211,1671,4,897.78,0.48
42788,14211,504,1,7700.8,21.7
42789,14212,1417,1,3893.95,20.6
42790,14212,1488,3,4076.8,10.15
42791,14213,172,1,2138.72,22.08
42792,14214,1835,2,6726.37,18.56
42793,14214,178,2,1916.05,18.14
42794,14214,226,1,4569.05,12.09
42795,14214,1746,5,1490.81,25.81
42796,14215,1858,3,1236.84,11.16
42797,14215,1273,2,4426.84,14.72
42798,14216,1710,2,1723.02,16.92
42799,14216,269,4,5578.72,11.88
42800,14216,821,1,5301.49,8.11
42801,14216,1707,4,6664.1,12.09
42802,14216,1645,2,4150.09,15.85
42803,14217,813,2,3574.75,8.21
42804,14217,1009,3,3849.95,24.66
42805,14217,1357,1,452.99,10.23
42806,14217,1410,5,6682.43,22.62
42807,14217,432,5,1132.06,24.01
42808,14218,1660,2,6476.86,4.97
42809,14218,893,2,3595.14,18.1
42810,14218,1307,5,4142.63,4.54
42811,14219,74,4,1455.66,0.21
42812,14219,456,3,518.6,22.07
42813,14219,1734,2,5777.4,22.43
42814,14219,728,4,5426.72,6.23
42815,14219,14,2,3560.36,15.59
42816,14220,381,1,3512.47,4.87
42817,14221,306,1,3706.57,16.46
42818,14221,1573,1,4120.6,14.38
42819,14221,376,4,3530.73,23.0
42820,14221,246,4,5216.33,15.48
42821,14222,221,2,2142.82,21.3
42822,14222,797,5,177.96,11.85
42823,14222,835,1,998.45,11.69
42824,14222,636,5,1350.45,16.56
42825,14223,887,5,3073.09,9.87
42826,14224,325,5,2259.18,25.79
42827,14224,1572,1,2370.48,11.54
42828,14224,1997,3,3659.39,19.18
42829,14225,1349,5,1367.03,3.95
42830,14225,913,5,185.79,21.9
42831,14226,1263,1,4129.24,4.12
42832,14226,25,2,877.37,5.73
42833,14226,363,3,1652.95,23.01
42834,14226,1134,5,2531.37,24.37
42835,14227,1135,5,8543.9,27.27
42836,14227,794,1,1245.11,20.83
42837,14228,1312,2,352.58,21.4
42838,14228,1935,4,695.85,26.01
42839,14228,189,2,1472.29,16.85
42840,14228,219,2,1258.29,19.99
42841,14229,1334,3,6796.04,14.57
42842,14229,579,2,667.27,3.97
42843,14229,1375,4,5502.89,5.2
42844,14229,226,1,4905.46,9.19
42845,14230,1490,5,9020.69,1.12
42846,14230,1073,4,3859.53,8.51
42847,14230,201,1,3572.88,29.09
42848,14230,1360,5,6940.88,26.65
42849,14230,679,3,468.39,2.79
42850,14231,696,4,2185.7,29.07
42851,14231,1227,2,8389.8,19.53
42852,14231,1824,5,1683.5,24.86
42853,14231,1040,4,1256.07,1.48
42854,14231,1461,3,4012.43,17.64
42855,14232,1646,2,7139.9,2.77
42856,14232,1817,5,5000.69,14.57
42857,14232,783,3,1114.94,18.71
42858,14232,1369,1,5273.88,24.26
42859,14233,1873,2,790.63,5.02
42860,14233,526,5,158.61,6.99
42861,14233,1355,5,8486.46,3.76
42862,14234,1730,2,1742.94,9.84
42863,14234,1817,3,5003.36,13.63
42864,14234,1347,3,6142.68,25.02
42865,14234,253,3,2657.59,12.64
42866,14235,303,2,424.34,17.53
42867,14235,1777,1,4568.97,29.27
42868,14235,1323,5,5621.49,24.68
42869,14236,386,1,5492.11,8.45
42870,14236,1736,3,1832.41,15.78
42871,14236,1002,2,4784.16,2.83
42872,14236,1729,2,705.03,27.17
42873,14236,1445,5,1700.14,18.85
42874,14237,1930,3,1660.81,16.66
42875,14237,598,4,1788.85,24.73
42876,14237,1464,4,3519.2,5.01
42877,14237,1659,5,4699.61,27.72
42878,14238,1289,4,184.2,4.7
42879,14238,1381,5,969.51,26.25
42880,14238,1565,5,189.44,25.76
42881,14238,930,2,3322.72,12.79
42882,14238,1070,1,4321.65,25.27
42883,14239,581,2,7693.19,15.74
42884,14239,165,5,1661.46,24.91
42885,14239,474,5,5275.42,3.55
42886,14239,576,2,6075.21,11.1
42887,14240,777,2,1520.04,14.67
42888,14240,545,1,4453.85,12.11
42889,14241,889,5,3152.68,9.77
42890,14242,1113,3,4924.69,18.44
42891,14242,1930,4,1561.33,24.36
42892,14242,263,2,608.29,10.41
42893,14243,763,5,2269.58,27.55
42894,14243,1087,4,6279.93,4.67
42895,14244,1820,2,6675.75,22.12
42896,14244,245,2,8426.74,22.69
42897,14244,839,2,1891.44,16.7
42898,14245,1859,4,4100.58,29.88
42899,14245,270,2,2657.88,24.99
42900,14245,1254,2,3340.62,24.76
42901,14246,1466,5,6114.1,24.4
42902,14246,1572,5,2533.6,9.97
42903,14247,1234,1,6228.1,15.08
42904,14248,283,5,4230.71,24.9
42905,14248,983,5,5843.02,15.83
42906,14249,350,4,5954.64,29.69
42907,14249,26,4,7304.47,1.14
42908,14249,1213,3,7886.42,20.1
42909,14250,488,4,4548.61,12.6
42910,14250,1052,1,3332.64,7.07
42911,14251,18,2,2058.49,26.99
42912,14251,1917,5,2426.19,3.94
42913,14251,1363,1,7258.17,20.66
42914,14251,1759,3,495.79,11.72
42915,14251,640,1,5620.02,25.66
42916,14252,1635,2,8492.07,22.33
42917,14252,466,1,4862.86,29.14
42918,14252,1391,3,1445.98,3.6
42919,14253,1241,2,125.66,12.94
42920,14253,1098,4,2425.16,2.29
42921,14253,1223,1,6202.86,14.27
42922,14253,1366,2,1195.42,21.69
42923,14253,93,3,5428.78,0.38
42924,14254,1550,1,3469.21,5.41
42925,14254,1293,5,1591.3,14.26
42926,14254,609,3,3384.32,9.01
42927,14254,376,2,3300.18,19.38
42928,14254,507,4,7546.52,9.0
42929,14255,1741,3,5239.11,2.47
42930,14255,1203,2,5760.29,16.37
42931,14255,473,3,1452.07,14.38
42932,14255,1230,3,574.41,2.62
42933,14256,1253,2,3327.86,10.0
42934,14256,1174,3,4687.16,16.31
42935,14256,1022,1,1204.06,21.26
42936,14256,613,4,6023.19,24.68
42937,14257,132,2,4463.1,3.38
42938,14257,285,3,7489.31,7.9
42939,14257,1722,3,211.94,22.72
42940,14257,1931,5,3042.24,3.11
42941,14258,1086,4,2203.66,7.92
42942,14258,612,3,1695.47,15.63
42943,14258,334,1,4372.81,3.03
42944,14258,1090,3,4856.04,9.63
42945,14258,1071,1,4784.26,17.7
42946,14259,1253,2,3139.66,29.94
42947,14259,479,4,5659.6,15.0
42948,14259,394,2,5450.84,6.22
42949,14259,1526,1,5020.46,10.83
42950,14259,935,3,1656.52,10.13
42951,14260,717,5,1608.51,27.11
42952,14260,1318,1,3496.42,22.17
42953,14261,382,1,4555.63,29.12
42954,14261,1908,2,3563.53,4.22
42955,14261,1529,3,1564.3,5.17
42956,14262,564,1,4395.9,18.35
42957,14262,1394,2,5477.31,20.03
42958,14262,1011,3,390.1,27.1
42959,14263,1089,4,4493.68,9.39
42960,14263,1237,1,5896.25,6.87
42961,14264,1797,1,1178.73,13.07
42962,14264,834,4,2832.72,22.77
42963,14264,1194,2,1830.74,25.66
42964,14264,201,2,4098.38,7.78
42965,14265,555,5,6617.53,2.33
42966,14265,1824,4,1563.82,26.63
42967,14265,1449,5,5674.77,15.0
42968,14265,737,2,260.81,9.78
42969,14266,371,4,2270.95,7.32
42970,14266,405,1,3065.31,29.5
42971,14266,606,1,4929.94,22.47
42972,14266,322,2,5077.27,0.08
42973,14267,1038,4,3405.6,9.21
42974,14268,584,3,5170.5,19.48
42975,14268,528,5,4387.14,24.64
42976,14268,208,2,2568.51,29.64
42977,14268,798,3,1356.02,29.93
42978,14269,619,4,3653.52,2.03
42979,14270,1773,1,8856.19,2.42
42980,14270,580,3,3234.57,22.05
42981,14270,1069,1,1322.43,23.57
42982,14270,1721,3,3734.94,7.32
42983,14271,1274,3,1663.84,16.09
42984,14272,1064,1,3741.64,6.52
42985,14272,588,3,5322.26,6.99
42986,14273,430,4,6125.57,5.68
42987,14273,1878,3,1920.68,4.48
42988,14273,1651,4,1008.39,16.04
42989,14273,654,2,291.23,18.61
42990,14273,577,2,4844.8,1.64
42991,14274,1368,5,5362.67,17.45
42992,14274,959,3,4891.29,3.65
42993,14275,100,3,5494.82,0.39
42994,14275,1007,5,1594.05,12.64
42995,14275,1035,3,3298.11,28.37
42996,14275,766,4,4362.26,17.71
42997,14275,44,2,3740.67,13.15
42998,14276,860,4,5436.44,10.68
42999,14277,1902,1,1023.12,20.95
43000,14278,762,2,3247.94,8.94
43001,14278,521,4,2927.27,23.65
43002,14279,1282,4,2841.27,10.28
43003,14280,931,5,1225.04,26.25
43004,14280,999,3,4076.92,8.09
43005,14281,494,1,6141.99,12.45
43006,14282,702,1,1620.56,18.77
43007,14282,876,1,4567.41,23.29
43008,14282,573,3,2128.33,12.91
43009,14282,1356,1,4250.75,20.41
43010,14282,1962,5,4042.88,22.49
43011,14283,861,1,3563.77,14.66
43012,14284,1153,1,5891.56,24.75
43013,14284,262,1,1435.88,23.06
43014,14284,89,5,2097.72,11.5
43015,14284,223,1,4099.32,21.98
43016,14284,504,1,7334.27,15.12
43017,14285,130,1,2791.66,27.44
43018,14285,1752,4,5562.09,2.91
43019,14286,846,4,449.37,8.15
43020,14286,269,5,5942.47,3.09
43021,14287,1045,3,4127.51,26.46
43022,14287,1682,2,7156.56,20.3
43023,14287,1698,5,2764.95,28.31
43024,14288,1693,3,7075.03,7.9
43025,14288,539,3,2178.2,2.45
43026,14288,165,2,1688.5,0.39
43027,14289,1477,2,6678.19,24.08
43028,14289,742,5,6692.18,16.6
43029,14289,851,5,4643.43,20.88
43030,14289,1786,3,1731.81,1.28
43031,14289,1632,4,1986.06,15.01
43032,14290,212,3,2302.14,6.75
43033,14290,1023,2,1453.46,23.41
43034,14290,1006,2,4570.04,12.48
43035,14291,1296,4,4145.36,23.74
43036,14292,1449,4,5308.88,6.93
43037,14292,1048,2,4070.18,0.74
43038,14292,826,5,7446.69,2.72
43039,14293,280,4,5729.76,24.84
43040,14294,1184,3,4288.99,22.69
43041,14294,248,5,6256.96,22.32
43042,14295,1153,3,6621.23,2.35
43043,14295,1909,4,4190.42,21.86
43044,14295,1765,2,1205.97,0.54
43045,14296,398,1,7278.78,13.95
43046,14296,1248,5,720.81,16.53
43047,14296,473,4,1277.2,11.22
43048,14297,1016,4,5704.3,11.15
43049,14297,358,2,6581.45,2.71
43050,14297,1999,5,2641.74,27.81
43051,14297,478,2,7525.81,12.22
43052,14298,202,1,5730.71,19.36
43053,14298,703,5,395.7,2.87
43054,14298,592,5,7709.62,11.45
43055,14298,1919,1,6314.22,16.19
43056,14299,1061,2,8737.68,27.62
43057,14299,1405,5,3230.55,22.11
43058,14299,1143,1,5854.32,24.86
43059,14299,481,3,7977.84,13.98
43060,14300,1757,5,1602.07,3.68
43061,14300,1005,5,3246.34,16.31
43062,14301,604,2,915.55,28.48
43063,14302,1948,5,689.25,3.37
43064,14303,1396,5,3639.52,24.81
43065,14303,235,1,505.52,2.26
43066,14304,1,4,5211.77,21.53
43067,14304,870,2,5785.09,20.01
43068,14304,1347,4,7356.6,25.77
43069,14304,16,1,2189.84,15.4
43070,14305,1161,1,5032.04,11.49
43071,14306,1295,3,5358.42,12.13
43072,14306,1756,2,6900.74,29.03
43073,14307,868,3,1191.97,26.02
43074,14308,1727,3,2086.96,15.81
43075,14308,301,4,2372.35,17.38
43076,14308,137,5,4065.82,14.31
43077,14309,1088,2,4962.2,1.9
43078,14309,1357,1,499.94,12.2
43079,14310,207,1,1968.03,14.12
43080,14310,1513,1,418.2,26.26
43081,14310,1701,1,4444.99,6.83
43082,14310,368,1,2015.49,26.02
43083,14310,555,4,6629.9,21.27
43084,14311,1805,5,5100.18,13.3
43085,14311,1136,4,3761.56,4.53
43086,14311,84,4,7208.17,12.23
43087,14311,302,2,7109.61,12.97
43088,14311,1299,1,3557.79,0.16
43089,14312,1487,4,5733.48,17.63
43090,14312,1890,3,5844.03,13.35
43091,14312,1500,5,8283.0,8.72
43092,14313,376,1,3831.77,15.25
43093,14313,1566,4,4556.56,24.78
43094,14313,976,1,5234.0,16.0
43095,14313,1552,4,386.52,26.93
43096,14313,211,3,8105.32,22.96
43097,14314,906,1,6315.55,28.25
43098,14314,206,4,7319.34,7.61
43099,14314,185,2,5428.71,11.81
43100,14314,1102,4,3701.26,5.28
43101,14314,773,1,7119.51,5.6
43102,14315,1934,2,4174.36,21.11
43103,14315,503,4,4167.82,15.54
43104,14315,1199,4,728.52,23.85
43105,14316,390,1,6764.06,5.48
43106,14316,829,5,4215.54,12.78
43107,14316,1320,3,1014.95,29.98
43108,14316,1288,5,9430.69,26.15
43109,14317,158,4,5429.19,11.9
43110,14317,1267,3,4731.74,12.62
43111,14317,16,5,2292.21,26.6
43112,14317,155,4,6075.47,0.65
43113,14317,156,3,2669.25,25.05
43114,14318,1448,2,4790.52,2.43
43115,14319,1573,3,4372.04,18.93
43116,14320,675,4,863.78,2.97
43117,14321,927,2,2049.75,22.33
43118,14321,375,3,685.1,4.22
43119,14322,1692,1,3463.73,8.85
43120,14322,1328,1,1890.66,10.48
43121,14322,288,4,1225.62,9.1
43122,14323,1742,4,2702.5,21.91
43123,14323,1325,5,4545.39,26.18
43124,14323,627,1,2646.11,24.04
43125,14323,1724,5,371.01,11.64
43126,14324,258,4,5870.68,23.84
43127,14324,40,2,1748.54,9.27
43128,14324,763,4,2277.97,16.74
43129,14324,861,5,3433.77,10.06
43130,14325,281,1,5038.16,4.53
43131,14325,1464,4,3610.67,20.24
43132,14326,1239,3,6880.45,11.85
43133,14326,302,3,6545.43,17.07
43134,14326,1060,2,3160.63,17.15
43135,14327,1535,3,598.69,2.65
43136,14328,1610,5,6261.54,9.92
43137,14328,576,5,6153.03,25.35
43138,14328,1419,3,3236.74,8.56
43139,14329,1904,5,1542.08,4.03
43140,14329,308,3,4197.66,3.19
43141,14329,1773,5,7852.28,16.4
43142,14329,977,4,632.9,25.8
43143,14329,1516,4,4659.57,0.95
43144,14330,1796,1,802.94,20.82
43145,14330,1840,5,3270.19,27.79
43146,14331,1485,4,2862.39,26.92
43147,14331,1452,1,3891.91,3.36
43148,14331,1759,2,448.06,1.75
43149,14331,551,5,3265.92,1.58
43150,14331,1121,4,3437.62,23.03
43151,14332,1717,2,1508.95,2.17
43152,14333,247,5,1363.4,29.5
43153,14333,1872,1,3220.81,13.02
43154,14333,1791,5,1665.02,27.2
43155,14333,1318,5,3833.23,23.09
43156,14334,345,5,2628.36,24.18
43157,14335,351,1,4241.47,5.81
43158,14336,1086,4,2194.28,1.95
43159,14336,1695,4,2530.89,18.25
43160,14336,1664,1,4340.88,12.89
43161,14336,1712,3,5541.84,21.88
43162,14337,1906,4,1953.56,6.04
43163,14337,363,2,1652.95,4.81
43164,14337,719,5,133.14,15.0
43165,14337,1151,1,346.82,28.7
43166,14338,1017,3,3973.68,11.69
43167,14338,562,2,5622.13,12.81
43168,14339,1088,2,5297.17,13.08
43169,14339,1376,1,5522.07,8.81
43170,14339,1097,1,4431.2,27.93
43171,14339,651,5,3640.83,19.57
43172,14339,150,3,311.58,8.74
43173,14340,1291,2,7085.9,16.02
43174,14340,1217,3,593.57,9.2
43175,14340,1844,4,7044.71,12.79
43176,14340,18,3,2281.73,13.02
43177,14341,1803,5,904.59,18.54
43178,14341,963,4,430.2,1.65
43179,14342,500,2,7433.07,5.32
43180,14342,1861,1,4448.81,4.61
43181,14342,1035,4,3212.6,28.27
43182,14342,1466,5,5922.52,17.28
43183,14343,1614,4,6061.19,26.44
43184,14343,1966,1,5877.86,29.2
43185,14343,1779,2,1546.68,26.52
43186,14344,1260,5,415.61,14.64
43187,14344,1489,1,386.58,9.3
43188,14344,15,1,1481.8,14.34
43189,14345,946,5,3289.49,3.39
43190,14345,198,2,4780.56,1.42
43191,14346,110,1,6658.24,17.47
43192,14346,1535,4,544.94,6.89
43193,14346,457,1,1100.88,23.54
43194,14347,356,5,1103.86,13.67
43195,14347,319,1,4784.5,1.18
43196,14347,1771,2,3399.74,15.78
43197,14347,348,5,3479.18,8.21
43198,14348,863,4,3834.85,6.79
43199,14348,1711,4,1036.17,2.51
43200,14348,23,1,5806.54,27.35
43201,14349,568,4,3988.41,18.36
43202,14350,1236,4,7442.55,12.64
43203,14350,1199,2,742.36,19.08
43204,14350,1077,5,318.76,2.67
43205,14350,1943,1,3878.01,25.02
43206,14351,164,5,6273.24,25.84
43207,14351,1359,3,6271.41,3.02
43208,14352,1969,3,1746.73,26.92
43209,14353,1256,5,7281.7,9.85
43210,14353,242,3,726.73,8.09
43211,14353,267,4,6573.63,10.09
43212,14353,560,2,7882.43,7.05
43213,14353,571,3,3197.35,2.3
43214,14354,439,1,3936.23,18.1
43215,14354,16,5,2310.48,3.12
43216,14355,1074,1,4039.61,15.78
43217,14355,839,5,1892.24,13.66
43218,14356,815,4,6982.08,13.66
43219,14357,711,5,4687.69,14.12
43220,14358,953,2,3349.07,23.31
43221,14359,1755,5,2920.86,21.76
43222,14359,1026,1,3320.64,3.93
43223,14359,1398,2,7267.72,12.65
43224,14359,1945,1,563.19,15.62
43225,14359,171,1,6452.68,22.84
43226,14360,344,2,2571.03,26.56
43227,14360,896,3,5001.18,26.33
43228,14360,591,1,5823.28,17.84
43229,14361,1338,1,2896.64,14.73
43230,14361,1163,4,1844.54,1.88
43231,14361,1775,1,3984.3,11.44
43232,14361,1028,3,2266.57,17.31
43233,14361,839,3,2020.04,25.67
43234,14362,374,5,2000.22,7.55
43235,14362,1696,5,2413.41,28.75
43236,14363,1119,5,4630.29,27.58
43237,14363,383,1,2822.07,24.57
43238,14364,217,1,3259.14,12.54
43239,14364,1967,5,4975.2,18.64
43240,14364,548,3,596.17,26.01
43241,14365,624,3,4951.8,18.69
43242,14365,1953,1,881.44,13.35
43243,14365,1064,5,3581.66,3.02
43244,14365,1259,1,4510.0,10.42
43245,14365,109,3,2437.64,16.15
43246,14366,411,4,4610.18,26.16
43247,14366,1876,4,6375.38,6.2
43248,14366,342,5,5979.23,5.11
43249,14366,669,1,2009.97,29.93
43250,14367,1224,5,5909.91,19.22
43251,14368,389,1,2790.69,17.72
43252,14369,409,3,2874.59,8.98
43253,14369,965,3,2627.85,20.73
43254,14369,268,2,436.5,14.71
43255,14370,414,4,1382.05,10.2
43256,14370,525,3,4837.21,3.95
43257,14370,743,3,4929.48,27.39
43258,14371,945,2,5140.39,11.31
43259,14372,1385,2,5012.94,25.97
43260,14372,1233,3,2758.72,16.94
43261,14372,1343,4,8127.88,0.71
43262,14373,905,5,2609.76,13.66
43263,14374,399,2,7753.49,28.25
43264,14374,689,3,1286.78,14.79
43265,14374,991,4,3532.27,28.99
43266,14374,1332,1,2176.0,19.28
43267,14375,214,5,1030.33,27.2
43268,14376,458,3,3102.33,29.03
43269,14376,1402,3,1569.67,19.82
43270,14377,1411,3,2097.09,6.72
43271,14377,757,2,6213.65,25.32
43272,14377,983,3,6202.59,18.3
43273,14378,335,3,1939.33,2.94
43274,14378,1833,5,2789.08,23.51
43275,14378,754,1,3374.96,19.98
43276,14378,882,2,6310.59,5.67
43277,14378,276,1,3042.25,14.74
43278,14379,1635,1,8827.57,9.35
43279,14379,1699,2,1963.03,25.61
43280,14379,1622,4,6876.95,9.85
43281,14380,1163,4,1585.44,20.83
43282,14380,1979,5,6157.06,26.34
43283,14381,1121,2,3667.53,22.89
43284,14381,1711,1,1017.69,19.59
43285,14381,1689,5,1951.54,14.91
43286,14381,1334,3,7051.77,11.87
43287,14382,1947,2,6614.45,28.39
43288,14382,1283,5,1038.75,26.04
43289,14382,620,1,7387.87,11.82
43290,14382,1099,3,2334.13,17.21
43291,14382,1629,1,3352.07,16.23
43292,14383,794,2,1087.67,12.91
43293,14383,544,4,2582.98,22.5
43294,14383,637,4,4464.15,16.62
43295,14383,1294,4,1493.45,22.51
43296,14383,1977,1,4772.63,16.96
43297,14384,909,3,1650.77,5.3
43298,14384,1454,5,1384.85,21.6
43299,14385,199,1,4187.9,2.66
43300,14385,1044,2,8838.48,2.97
43301,14385,720,1,4032.19,22.82
43302,14386,1315,3,6692.43,11.0
43303,14386,457,3,1107.59,4.52
43304,14387,425,1,5679.67,11.83
43305,14388,885,3,3355.75,7.44
43306,14389,306,3,3788.54,20.94
43307,14389,1846,3,3124.69,18.2
43308,14390,88,2,500.66,10.1
43309,14390,822,4,1194.6,24.25
43310,14390,71,5,5534.21,0.63
43311,14390,721,3,6375.27,8.06
43312,14390,1425,5,6219.97,0.71
43313,14391,1187,2,4130.68,9.91
43314,14391,1118,5,5663.32,27.64
43315,14391,999,2,3838.33,16.63
43316,14392,771,2,3373.9,17.5
43317,14392,1741,3,4353.27,16.75
43318,14392,1746,1,1736.24,19.4
43319,14392,1711,4,965.24,7.77
43320,14392,85,3,3802.3,15.52
43321,14393,1989,2,3096.84,2.57
43322,14394,1523,4,1568.28,9.53
43323,14394,1235,2,1159.2,27.28
43324,14394,171,4,6587.73,14.7
43325,14394,120,5,3560.59,23.28
43326,14394,1085,4,5982.78,23.39
43327,14395,776,1,5239.26,2.98
43328,14395,942,2,2039.13,19.53
43329,14396,1997,5,3992.85,29.42
43330,14396,1857,1,5388.57,8.59
43331,14397,440,2,1544.91,21.56
43332,14398,890,4,2902.89,18.05
43333,14398,335,4,1772.97,3.77
43334,14399,382,2,4886.18,6.87
43335,14400,710,5,4805.21,19.6
43336,14400,1360,4,6838.16,26.62
43337,14400,36,3,4935.02,16.58
43338,14400,1145,2,3190.7,3.84
43339,14401,1631,5,1450.15,24.38
43340,14401,1457,2,5793.16,28.06
43341,14402,667,5,5186.1,14.21
43342,14402,1891,5,5037.27,26.34
43343,14402,1577,2,6682.39,24.43
43344,14402,1854,5,1524.24,14.02
43345,14403,1810,3,2323.59,10.59
43346,14403,1336,1,471.84,6.74
