product_id,product_name,category,brand,price,cost_price,stock_quantity
1425,Labore Product,Electronics,Boat,6002.48,4058.04,324
1426,Sequi Product,Home,LG,7153.61,4107.93,31
1427,Sit Product,Sports,Adidas,2955.88,2661.68,230
1428,Praesentium Product,Sports,Nike,2677.51,2156.48,203
1429,Alias Product,Sports,Boat,4069.54,2718.05,91
1430,Alias Product,Electronics,Adidas,2847.35,2003.23,286
1431,Id Product,Beauty,Apple,3310.93,2223.9,251
1432,Odio Product,Beauty,LG,4247.83,2692.78,410
1433,Distinctio Product,Home,Boat,4214.14,3110.39,102
1434,Doloremque Product,Sports,LG,3176.53,1878.8,469
1435,Incidunt Product,Fashion,Nike,3087.38,1947.57,21
1436,Dolor Product,Beauty,Sony,5632.84,4722.01,242
1437,Voluptatem Product,Sports,Nike,6570.01,4261.42,204
1438,Quaerat Product,Sports,Samsung,306.91,171.99,399
1439,Alias Product,Home,Nike,8163.11,4723.68,491
1440,Fugiat Product,Home,Sony,650.04,456.91,500
1441,Consequatur Product,Home,Apple,975.49,677.11,353
1442,Eius Product,Books,Nike,5428.31,3764.97,411
1443,Voluptate Product,Beauty,Nike,688.87,465.68,153
1444,Iste Product,Books,Nike,879.93,550.32,233
1445,Officia Product,Sports,LG,1705.21,1404.73,181
1446,Omnis Product,Electronics,Puma,3006.91,2609.91,379
1447,Praesentium Product,Fashion,Apple,4739.29,3683.92,431
1448,Cumque Product,Home,LG,4434.36,2812.41,436
1449,Accusantium Product,Sports,Nike,5546.55,4191.54,11
1450,Ad Product,Home,LG,5084.22,4240.12,435
1451,Rem Product,Beauty,Samsung,150.67,100.3,42
1452,Iusto Product,Beauty,Sony,4008.52,3197.38,219
1453,Reprehenderit Product,Fashion,Adidas,1646.39,1448.03,433
1454,Explicabo Product,Books,Nike,1297.87,766.46,267
1455,Repellat Product,Home,Puma,1340.53,898.48,12
1456,Blanditiis Product,Beauty,Nike,556.08,386.21,92
1457,Eveniet Product,Fashion,Apple,5567.35,3475.35,79
1458,Corporis Product,Sports,Sony,5718.1,4969.06,13
1459,Delectus Product,Home,Samsung,2806.54,2459.2,56
1460,Quibusdam Product,Electronics,Nike,910.33,669.23,442
1461,Excepturi Product,Beauty,Apple,3950.79,2372.73,171
1462,Accusamus Product,Electronics,Sony,1169.4,1011.06,126
1463,Minus Product,Books,Samsung,8075.31,4740.32,430
1464,Laborum Product,Electronics,LG,3583.57,2890.61,46
1465,Vel Product,Beauty,Samsung,6164.27,4067.34,12
1466,Est Product,Beauty,Apple,6127.78,4789.21,459
1467,Ipsum Product,Sports,Sony,4240.38,2570.48,367
1468,Odit Product,Fashion,LG,2561.08,1535.87,221
1469,Aut Product,Books,Sony,4512.75,3006.18,77
1470,Placeat Product,Books,Apple,3907.16,3016.37,221
1471,Reiciendis Product,Sports,Nike,4876.7,4198.03,252
1472,Alias Product,Sports,Apple,1437.1,1090.7,119
1473,Illo Product,Electronics,Samsung,7264.3,4518.31,142
1474,Quia Product,Sports,Boat,2087.02,1728.22,123
1475,Sapiente Product,Home,Adidas,3966.18,3454.55,461
1476,Tenetur Product,Books,Puma,6342.83,3939.99,278
1477,Amet Product,Home,Nike,6444.08,3843.31,225
1478,Nam Product,Home,Boat,3732.08,2696.7,29
1479,Quam Product,Sports,Adidas,5303.5,3752.13,377
1480,Aspernatur Product,Sports,Adidas,8588.54,4982.63,290
1481,Animi Product,Fashion,Boat,1943.21,1587.83,481
1482,Corporis Product,Home,Boat,8518.95,4908.85,478
1483,Odit Product,Home,Samsung,879.04,775.71,238
1484,Eos Product,Beauty,Samsung,7170.33,4099.89,211
1485,Harum Product,Home,Apple,2860.01,1864.52,196
1486,Quae Product,Sports,Nike,5826.08,4808.51,383
1487,Quia Product,Sports,Sony,6276.8,4140.79,471
1488,Quidem Product,Books,Puma,4525.78,3851.73,384
1489,At Product,Electronics,Adidas,421.43,235.03,61
1490,Voluptatem Product,Books,Boat,8557.47,4760.11,58
1491,Fugiat Product,Fashion,Sony,4813.2,3045.03,422
1492,Molestias Product,Beauty,Boat,2719.04,1545.17,37
1493,Eius Product,Beauty,Samsung,4241.18,3465.01,217
1494,Esse Product,Fashion,Sony,4913.46,3613.73,428
1495,Optio Product,Electronics,Nike,5932.89,4607.59,10
1496,Eligendi Product,Fashion,LG,7012.31,4475.55,471
1497,Quo Product,Sports,Sony,2711.01,1637.36,456
1498,Magni Product,Books,Samsung,5330.71,4813.7,50
1499,Mollitia Product,Beauty,Nike,2225.37,1665.59,474
1500,Quasi Product,Beauty,Puma,7825.5,4404.69,235
1501,Voluptate Product,Electronics,LG,4911.49,3205.21,154
1502,Nemo Product,Electronics,LG,530.14,314.75,370
1503,Placeat Product,Sports,Samsung,1234.67,1037.19,486
1504,Delectus Product,Beauty,Sony,2971.38,1833.94,339
1505,Exercitationem Product,Electronics,Samsung,299.52,237.45,14
1506,Itaque Product,Beauty,Adidas,6396.29,4914.58,165
1507,Repudiandae Product,Beauty,Apple,4308.93,3887.02,11
1508,Recusandae Product,Electronics,Adidas,1734.15,1459.43,229
1509,Maiores Product,Home,Apple,494.3,323.47,46
1510,Nihil Product,Electronics,Adidas,4246.37,2759.53,344
1511,Veritatis Product,Fashion,Sony,2679.4,1750.37,187
1512,Nam Product,Home,Sony,4858.34,3823.83,85
1513,Veniam Product,Electronics,Samsung,444.31,323.95,218
1514,Nobis Product,Sports,Samsung,7226.73,4822.4,339
1515,Facilis Product,Sports,Samsung,291.25,194.19,47
1516,Laboriosam Product,Books,Puma,4451.93,2779.0,32
1517,Neque Product,Books,Puma,6758.1,3913.64,365
1518,Vel Product,Fashion,Adidas,5498.61,3433.07,301
1519,Magnam Product,Beauty,Sony,5596.23,4256.56,451
1520,Reiciendis Product,Books,LG,1325.24,1202.64,203
1521,Deleniti Product,Home,Sony,6462.08,3817.94,14
1522,Impedit Product,Electronics,Apple,1802.29,1168.03,262
1523,Nemo Product,Home,Nike,1558.64,1141.33,470
1524,Voluptatem Product,Books,Puma,2621.93,2016.7,104
1525,Odit Product,Beauty,Nike,4544.89,2952.35,122
1526,Asperiores Product,Electronics,Apple,5218.8,3967.46,17
1527,Veniam Product,Electronics,Boat,4166.69,3712.42,439
1528,Nostrum Product,Electronics,Boat,4609.49,3416.16,271
1529,Exercitationem Product,Electronics,Apple,1488.26,1341.06,206
1530,Voluptate Product,Fashion,Samsung,2537.58,2023.65,154
1531,Dicta Product,Books,Sony,5993.43,4492.29,396
1532,Eligendi Product,Sports,LG,6564.72,4394.64,175
1533,Impedit Product,Electronics,Nike,7321.28,4300.33,313
1534,Similique Product,Home,Nike,6085.16,3711.04,212
1535,Rerum Product,Fashion,Boat,578.77,327.49,353
1536,Vel Product,Electronics,Nike,4950.87,4040.12,244
1537,Aut Product,Electronics,Puma,2801.84,1913.22,246
1538,Fugiat Product,Beauty,Nike,8473.79,4918.19,10
1539,Enim Product,Home,Nike,5364.98,4545.92,125
1540,Quis Product,Fashion,Adidas,5343.53,3597.1,230
1541,Ex Product,Beauty,Nike,4301.27,3532.08,44
1542,Maiores Product,Electronics,LG,3175.03,1827.6,380
1543,Suscipit Product,Electronics,Boat,164.04,120.95,64
1544,Dolor Product,Fashion,Sony,5644.28,3886.73,180
1545,A Product,Sports,Sony,3235.41,2796.17,301
1546,Incidunt Product,Books,Nike,5973.62,3773.16,370
1547,Perspiciatis Product,Sports,Samsung,4764.14,3484.59,372
1548,Est Product,Home,Adidas,622.2,346.69,255
1549,Fugiat Product,Sports,Adidas,4533.31,2721.39,44
1550,Odit Product,Fashion,LG,3792.28,2782.7,470
1551,Repellendus Product,Home,Puma,1375.74,944.65,453
1552,Eius Product,Sports,Nike,422.24,361.76,96
1553,Cumque Product,Electronics,Samsung,5218.34,3639.67,100
1554,Ipsa Product,Sports,Nike,4286.83,2800.88,330
1555,Minus Product,Fashion,Nike,8285.82,4640.44,40
1556,Ducimus Product,Books,Puma,1727.25,1334.61,345
1557,Harum Product,Beauty,Apple,1354.28,1135.97,43
1558,Ea Product,Home,Adidas,3826.77,2165.15,368
1559,Iusto Product,Beauty,Samsung,178.31,150.02,75
1560,Ab Product,Electronics,Puma,344.97,276.97,489
1561,Architecto Product,Fashion,Nike,4336.79,3600.53,377
1562,Vitae Product,Fashion,Apple,3041.57,2250.64,134
1563,Corrupti Product,Fashion,Apple,2381.78,1927.36,223
1564,Deleniti Product,Home,Boat,1975.57,1743.78,110
1565,Consequuntur Product,Electronics,Sony,204.2,114.14,376
1566,Facilis Product,Books,LG,5028.52,3985.93,245
1567,Nihil Product,Electronics,Adidas,3193.61,1843.71,77
1568,Magni Product,Beauty,Nike,6097.92,3862.74,316
1569,Suscipit Product,Beauty,Apple,850.98,539.33,250
1570,Similique Product,Electronics,Nike,2665.63,1562.84,308
1571,Natus Product,Electronics,Samsung,5548.68,3770.46,144
1572,Consectetur Product,Sports,Puma,2334.95,1314.91,44
1573,Impedit Product,Fashion,Apple,4313.2,3138.43,420
1574,Sapiente Product,Books,LG,7655.0,4356.31,17
1575,Dolores Product,Sports,Sony,3467.13,2555.33,440
1576,Quis Product,Books,LG,3818.46,2146.65,498
1577,Exercitationem Product,Books,Adidas,6533.31,3790.4,368
1578,Earum Product,Sports,Boat,2451.11,2030.61,195
1579,Quos Product,Home,Puma,2456.76,1872.19,163
1580,Facilis Product,Books,Boat,4669.12,3314.53,110
1581,Optio Product,Fashion,Adidas,5264.09,3455.8,300
1582,Reprehenderit Product,Beauty,Boat,2369.53,2142.48,95
1583,Aliquid Product,Fashion,Boat,2765.51,2322.72,78
1584,Consectetur Product,Electronics,Puma,3747.87,2225.82,85
1585,Harum Product,Beauty,Nike,2232.66,1353.06,480
1586,Dolores Product,Beauty,Sony,5577.5,4160.87,146
1587,Id Product,Sports,Samsung,3981.57,3400.18,283
1588,Repellat Product,Sports,Apple,6530.52,3701.27,388
1589,Provident Product,Beauty,Adidas,4365.89,3151.6,380
1590,Consequuntur Product,Electronics,Boat,2720.26,1624.56,144
1591,Dolores Product,Fashion,Nike,1761.75,1180.96,378
1592,Repudiandae Product,Books,Nike,8661.31,4831.9,465
1593,Blanditiis Product,Sports,Adidas,2157.03,1891.6,125
1594,Eligendi Product,Electronics,Adidas,2299.2,1303.06,49
1595,Aliquid Product,Beauty,LG,817.74,485.56,217
1596,Modi Product,Home,Sony,423.57,237.15,452
1597,Eveniet Product,Beauty,Puma,3843.06,2387.83,265
1598,Ipsam Product,Sports,Puma,2439.53,1721.04,379
1599,Sequi Product,Beauty,Sony,6722.03,3883.23,494
1600,Molestiae Product,Books,Sony,1913.58,1076.9,298
1601,Id Product,Books,Boat,4103.5,2413.72,486
1602,Ullam Product,Books,Apple,6029.38,3667.85,230
1603,Fugit Product,Electronics,Nike,1454.72,1122.25,185
1604,A Product,Beauty,Samsung,1672.34,1499.2,303
1605,Quae Product,Sports,Puma,2913.69,1727.0,270
1606,Totam Product,Books,Nike,708.35,528.94,175
1607,Dignissimos Product,Books,Boat,5376.82,3953.98,164
1608,Eligendi Product,Fashion,Samsung,5199.39,4236.77,242
1609,Quia Product,Fashion,Sony,5643.53,4363.57,407
1610,Numquam Product,Home,Nike,6475.36,3615.28,207
1611,Aliquid Product,Electronics,Puma,1169.43,700.45,343
1612,Rem Product,Fashion,Boat,3423.26,2767.86,428
1613,Tempore Product,Home,Adidas,1101.44,670.09,377
1614,Asperiores Product,Books,Adidas,5762.81,4067.01,346
1615,Similique Product,Beauty,Samsung,4875.0,3874.57,25
1616,Nobis Product,Electronics,LG,4294.48,2717.37,491
1617,Commodi Product,Fashion,Nike,3644.79,2701.07,487
1618,Impedit Product,Sports,LG,935.85,689.21,57
1619,Cupiditate Product,Home,Nike,6837.3,4589.14,117
1620,Accusamus Product,Home,Nike,3339.31,1877.47,231
1621,Inventore Product,Books,Puma,6479.74,4456.98,146
1622,Natus Product,Beauty,LG,6588.87,4236.29,34
1623,Eligendi Product,Fashion,Samsung,804.38,650.9,364
1624,Dicta Product,Beauty,Nike,4462.84,2692.28,123
1625,Quos Product,Fashion,Boat,6456.5,4534.19,214
1626,Architecto Product,Fashion,LG,4765.71,3441.65,11
1627,Aspernatur Product,Beauty,Samsung,1122.97,646.23,483
1628,At Product,Fashion,LG,6105.74,3839.64,487
1629,Odio Product,Home,Sony,3051.49,2731.35,342
1630,Rerum Product,Electronics,Samsung,4729.4,2643.81,481
1631,Eius Product,Fashion,Nike,1435.55,844.72,43
1632,Accusantium Product,Beauty,Adidas,2138.05,1615.02,71
1633,Quas Product,Fashion,Apple,3326.99,2184.57,403
1634,Porro Product,Sports,Apple,7517.92,4600.52,263
1635,Nemo Product,Fashion,Apple,8623.85,4967.93,111
1636,Iure Product,Beauty,Nike,2620.61,1952.61,275
1637,Ullam Product,Beauty,Samsung,4770.84,3900.27,317
1638,Earum Product,Beauty,LG,4899.38,3259.89,411
1639,Amet Product,Home,Sony,1553.5,1306.04,433
1640,Quo Product,Fashion,Adidas,6990.69,4476.93,85
1641,Est Product,Books,Adidas,1436.47,927.98,368
1642,Molestias Product,Sports,Nike,5380.48,3118.15,10
1643,Tempore Product,Beauty,Adidas,2558.93,1507.91,410
1644,Dolorem Product,Books,Boat,2184.21,1834.79,54
1645,Maiores Product,Books,Boat,4603.48,2585.65,56
1646,Tempora Product,Books,Samsung,6755.09,4546.25,271
1647,Dolores Product,Electronics,Nike,1553.11,1018.44,434
1648,Doloremque Product,Electronics,Samsung,5853.09,4282.35,261
1649,Sed Product,Home,Adidas,979.32,710.94,467
1650,Occaecati Product,Beauty,Nike,7584.78,4817.45,371
1651,Non Product,Beauty,Boat,917.42,539.24,482
1652,Aliquid Product,Home,Boat,4577.6,3566.51,254
1653,Iure Product,Home,Nike,1524.72,1081.49,84
1654,Odio Product,Fashion,Nike,2006.82,1128.12,82
1655,Distinctio Product,Sports,Samsung,8311.04,4766.19,334
1656,Dicta Product,Home,Nike,945.68,620.04,187
1657,Praesentium Product,Beauty,Nike,4464.57,2845.04,377
1658,Neque Product,Beauty,Nike,7348.02,4096.87,101
1659,Voluptatibus Product,Electronics,Boat,4983.27,3697.84,103
1660,Quas Product,Home,Adidas,6318.96,4123.16,200
1661,Suscipit Product,Fashion,LG,5735.18,3314.84,452
1662,Tempora Product,Beauty,Apple,4602.52,4013.82,282
1663,Aliquid Product,Books,Puma,511.94,371.57,63
1664,Quia Product,Beauty,Sony,4589.52,4155.6,127
1665,Cupiditate Product,Electronics,Sony,7585.62,4298.18,86
1666,Excepturi Product,Fashion,Boat,259.93,166.41,99
1667,Necessitatibus Product,Home,Boat,2355.89,2066.33,127
1668,Temporibus Product,Beauty,Sony,4647.72,2897.46,207
1669,Libero Product,Books,Samsung,660.59,409.96,195
1670,Sint Product,Fashion,Apple,2487.19,1660.26,198
1671,Aliquam Product,Home,Apple,934.43,523.74,49
1672,Aspernatur Product,Home,Sony,5009.75,2874.51,229
1673,Culpa Product,Beauty,Apple,2144.54,1430.93,305
1674,Dolor Product,Fashion,Sony,5501.97,3632.39,240
1675,Temporibus Product,Fashion,Samsung,3755.4,2780.9,254
1676,Omnis Product,Electronics,Puma,6732.75,4036.8,96
1677,Doloribus Product,Electronics,Apple,2699.52,2229.52,328
1678,Dolore Product,Fashion,Apple,6292.39,4347.7,86
1679,Molestias Product,Sports,Adidas,2825.41,1606.66,394
1680,Illo Product,Sports,Boat,6261.38,3610.62,246
1681,Quaerat Product,Books,Samsung,4203.74,2706.7,299
1682,Debitis Product,Electronics,Nike,6844.42,4778.97,228
1683,Fuga Product,Electronics,Nike,3602.09,2503.69,77
1684,Quia Product,Electronics,LG,3082.08,2245.46,183
1685,Cupiditate Product,Sports,LG,6225.1,3507.72,342
1686,Distinctio Product,Beauty,Adidas,3729.0,2769.01,491
1687,Fugit Product,Beauty,Puma,4788.13,3191.73,113
1688,Rerum Product,Books,Sony,774.08,664.91,168
1689,Hic Product,Beauty,Sony,1808.4,1023.04,103
1690,Maxime Product,Fashion,Apple,1492.7,1242.56,310
1691,Veniam Product,Home,LG,742.27,439.34,423
1692,Odio Product,Sports,LG,3505.85,1952.87,419
1693,Mollitia Product,Beauty,Samsung,6628.58,4616.14,10
1694,Aspernatur Product,Books,Boat,1399.72,787.37,166
1695,Earum Product,Books,LG,2528.74,1615.02,215
1696,Minus Product,Books,Puma,2203.53,1558.94,463
1697,Dolorum Product,Fashion,Boat,6566.27,4710.88,465
1698,Recusandae Product,Electronics,Puma,2855.0,1803.04,449
1699,Consectetur Product,Fashion,Sony,1919.83,1720.07,171
1700,Ipsam Product,Electronics,Boat,5038.22,3525.25,149
1701,Quis Product,Books,LG,4393.52,2868.73,50
1702,Mollitia Product,Beauty,Sony,986.25,638.56,80
1703,Enim Product,Home,Adidas,3947.54,2889.62,35
1704,Neque Product,Beauty,Samsung,5310.51,3504.14,101
1705,Provident Product,Sports,Nike,2240.26,1903.23,246
1706,Explicabo Product,Home,Adidas,2646.06,2126.27,50
1707,Tempore Product,Sports,Sony,6549.76,4281.29,323
1708,Atque Product,Books,Boat,3540.55,2028.01,136
1709,Vitae Product,Home,Puma,2080.57,1562.83,391
1710,Totam Product,Electronics,Puma,1891.47,1184.89,323
1711,Vero Product,Sports,Adidas,1040.65,694.43,395
1712,Atque Product,Home,Puma,5179.85,3076.56,306
1713,Officiis Product,Home,Boat,2906.31,2309.36,145
1714,Sapiente Product,Beauty,Nike,300.43,184.16,84
1715,Consequatur Product,Sports,Boat,1818.68,1200.19,75
1716,Aliquam Product,Fashion,Puma,4397.33,3066.65,61
1717,Velit Product,Electronics,LG,1548.87,1320.97,76
1718,Recusandae Product,Books,Samsung,488.41,399.9,255
1719,Quas Product,Sports,Sony,2942.58,1701.44,108
1720,In Product,Books,Sony,2405.81,1506.62,182
1721,Esse Product,Fashion,Samsung,3647.72,2415.83,135
1722,Sequi Product,Sports,Boat,196.41,149.79,444
1723,Repellendus Product,Fashion,Adidas,2785.47,1591.49,300
1724,Corporis Product,Beauty,Sony,411.38,367.58,64
1725,Hic Product,Beauty,LG,906.72,768.17,180
1726,Libero Product,Sports,Boat,7342.7,4306.51,107
1727,Veniam Product,Beauty,LG,2299.22,1720.76,11
1728,Necessitatibus Product,Electronics,Adidas,3953.19,2821.35,493
1729,Hic Product,Sports,Puma,696.67,437.04,106
1730,Aspernatur Product,Books,Adidas,1822.09,1370.94,53
1731,Quidem Product,Sports,Sony,798.42,455.15,34
1732,Repellendus Product,Fashion,Adidas,5801.45,4436.59,434
1733,Modi Product,Beauty,Nike,3674.61,2096.24,27
1734,Nostrum Product,Books,Puma,5321.7,4304.08,103
1735,Repellendus Product,Electronics,Samsung,1742.63,1399.1,164
1736,Aliquid Product,Sports,Boat,1750.66,1236.75,268
1737,Occaecati Product,Beauty,Boat,5869.79,3733.11,410
1738,Consequatur Product,Electronics,Sony,6938.62,4125.62,373
1739,Ipsa Product,Home,Boat,4277.17,3568.45,395
1740,Odio Product,Beauty,Apple,3353.7,2954.58,341
1741,Ducimus Product,Home,Apple,4823.46,3347.05,248
1742,Corporis Product,Home,Adidas,2497.75,1391.13,440
1743,Inventore Product,Sports,Sony,2007.31,1660.83,494
1744,Laudantium Product,Sports,Puma,400.38,329.97,226
1745,Accusamus Product,Home,Nike,2472.21,2015.13,111
1746,Consequatur Product,Fashion,Adidas,1588.84,1085.11,14
1747,Dolor Product,Books,Apple,916.87,767.83,120
1748,Reiciendis Product,Electronics,Adidas,1219.45,1101.61,111
1749,Quod Product,Electronics,Apple,1917.44,1342.83,353
1750,Provident Product,Home,Samsung,7441.22,4514.43,234
1751,Culpa Product,Books,Sony,5150.11,4293.92,394
1752,Molestias Product,Beauty,Samsung,5209.4,4087.77,98
1753,Laborum Product,Electronics,Apple,1987.29,1462.17,492
1754,Doloremque Product,Beauty,Puma,7864.51,4527.21,427
1755,Animi Product,Fashion,Puma,3147.85,2489.42,376
1756,Perspiciatis Product,Electronics,Nike,7607.75,4597.71,286
1757,Odio Product,Sports,Samsung,1779.38,1550.43,56
1758,Quis Product,Fashion,Nike,2823.67,2325.67,159
1759,Perferendis Product,Books,Boat,483.78,355.38,479
1760,Deleniti Product,Sports,LG,6520.61,4173.49,383
1761,Voluptate Product,Books,LG,4571.23,3903.32,174
1762,Quaerat Product,Sports,Nike,5755.93,4141.72,483
1763,Unde Product,Beauty,Adidas,1907.87,1392.18,284
1764,Distinctio Product,Beauty,LG,6161.81,4374.75,332
1765,Voluptate Product,Electronics,Nike,1202.3,826.86,89
1766,Alias Product,Sports,Sony,1863.15,1651.62,207
1767,Saepe Product,Beauty,Puma,2993.84,2031.59,478
1768,Temporibus Product,Fashion,LG,4181.54,2584.95,137
1769,Temporibus Product,Electronics,Nike,4493.25,3173.29,61
1770,Aut Product,Electronics,Apple,854.98,736.95,281
1771,Atque Product,Fashion,Sony,3420.48,2343.66,362
1772,Assumenda Product,Beauty,Samsung,4676.89,2808.71,352
1773,Ducimus Product,Electronics,LG,8184.92,4590.02,447
1774,Molestiae Product,Home,Samsung,574.34,342.47,418
1775,Architecto Product,Fashion,Sony,4004.41,3183.47,63
1776,Commodi Product,Home,Sony,4570.14,2980.01,101
1777,Veritatis Product,Electronics,LG,4894.13,3031.07,62
1778,Repellendus Product,Books,Boat,1134.76,946.05,393
1779,Placeat Product,Books,Nike,1689.66,1347.18,93
1780,Sint Product,Fashion,Nike,348.79,205.17,67
1781,Dignissimos Product,Home,Puma,2646.94,1940.83,312
1782,Rerum Product,Fashion,Adidas,6028.28,4407.44,388
1783,Optio Product,Fashion,Adidas,5872.88,3706.11,158
1784,Quaerat Product,Electronics,Puma,2175.17,1542.7,267
1785,Ea Product,Sports,Sony,6114.92,4219.03,16
1786,Laboriosam Product,Fashion,Samsung,1591.28,1427.71,450
1787,Quidem Product,Sports,Sony,3051.48,1933.54,46
1788,Voluptate Product,Fashion,LG,5307.25,3099.18,264
1789,Deleniti Product,Fashion,Boat,2166.14,1361.16,228
1790,Ex Product,Sports,Sony,4000.88,3209.84,222
1791,Similique Product,Books,LG,1527.69,1242.54,173
1792,Nisi Product,Home,Nike,4841.35,3994.47,18
1793,Culpa Product,Home,Apple,3698.11,2149.97,82
1794,Incidunt Product,Beauty,Sony,4854.26,4066.65,303
1795,Illo Product,Sports,Puma,4421.63,3653.13,69
1796,Labore Product,Books,Adidas,785.29,449.55,31
1797,Dicta Product,Beauty,Boat,1114.82,843.01,129
1798,Laudantium Product,Beauty,Nike,3184.53,2235.87,340
1799,Cum Product,Beauty,Puma,3528.84,2102.17,350
1800,Porro Product,Books,Boat,4711.61,3843.33,48
1801,Iure Product,Sports,Samsung,2233.05,1742.6,340
1802,Consectetur Product,Fashion,Adidas,4517.89,3377.23,380
1803,Error Product,Electronics,Samsung,972.61,624.15,149
1804,Iste Product,Fashion,Nike,4939.39,2912.09,42
1805,Sit Product,Fashion,Apple,4764.98,4112.72,496
1806,Iste Product,Home,Puma,6855.63,4161.29,271
1807,Quis Product,Beauty,Sony,5752.29,3347.46,285
1808,Explicabo Product,Books,LG,1198.16,852.9,215
1809,Dolore Product,Sports,Apple,1725.19,1559.98,281
1810,Nemo Product,Electronics,Boat,2533.32,1700.91,168
1811,Commodi Product,Beauty,Samsung,8036.26,4945.23,31
1812,Deserunt Product,Sports,LG,4889.62,3993.6,236
1813,Pariatur Product,Home,Sony,4635.8,3227.58,407
1814,Unde Product,Books,Puma,5088.0,3710.07,494
1815,Culpa Product,Beauty,Apple,7088.34,4364.06,315
1816,Laborum Product,Home,Nike,2658.64,2233.19,67
1817,Optio Product,Books,Nike,4947.67,3091.52,101
1818,Quia Product,Home,Apple,574.77,468.01,33
1819,Omnis Product,Sports,Adidas,2281.9,1493.18,417
1820,Quo Product,Books,Apple,6310.65,4865.64,56
1821,Iusto Product,Fashion,Boat,3685.73,2408.19,311
1822,Ea Product,Home,Apple,5504.8,3086.11,343
1823,Dolores Product,Electronics,Samsung,1411.39,888.33,39
1824,Iste Product,Books,Samsung,1647.49,1174.77,387
1825,Unde Product,Electronics,Samsung,4227.89,3472.13,12
1826,Praesentium Product,Fashion,Sony,2233.29,1804.39,109
1827,Non Product,Electronics,Samsung,3407.01,2765.46,174
1828,Quod Product,Fashion,Puma,4246.17,3195.86,135
1829,Blanditiis Product,Sports,Samsung,7683.47,4442.85,488
1830,Modi Product,Books,Nike,2912.94,1840.86,347
1831,Suscipit Product,Electronics,Samsung,6407.55,3913.93,240
1832,Incidunt Product,Fashion,LG,3257.08,2050.73,397
1833,Pariatur Product,Fashion,Nike,2843.03,2237.12,442
1834,Totam Product,Sports,Boat,4863.92,2823.47,354
1835,Mollitia Product,Fashion,LG,7032.45,3969.06,218
1836,Deserunt Product,Home,Apple,5224.71,4510.63,462
1837,Rerum Product,Books,Nike,4723.61,3192.42,213
1838,Cupiditate Product,Sports,Puma,2965.8,2328.89,407
1839,Non Product,Fashion,Nike,1126.49,632.43,349
1840,Consequuntur Product,Fashion,Nike,3119.6,2578.62,60
1841,Deserunt Product,Beauty,Adidas,5757.3,3397.83,188
1842,Placeat Product,Sports,Apple,6400.7,4498.79,280
1843,Impedit Product,Beauty,Samsung,3888.37,2436.67,217
1844,Labore Product,Books,Apple,6854.55,4768.07,343
1845,Sint Product,Beauty,Sony,509.67,312.9,432
1846,Velit Product,Sports,Apple,3259.95,2951.81,448
1847,Et Product,Electronics,Nike,4252.5,3305.53,249
1848,Fugit Product,Electronics,LG,5437.56,3072.82,480
1849,Totam Product,Sports,Boat,3020.82,2565.52,306
1850,Totam Product,Sports,Puma,6636.45,4280.82,189
1851,Ipsam Product,Beauty,Samsung,4087.72,3337.63,376
1852,Ut Product,Books,Boat,4975.41,4127.35,198
1853,Repellat Product,Sports,Boat,5880.69,3510.06,401
1854,Quod Product,Sports,Apple,1601.24,936.99,80
1855,Sed Product,Sports,Nike,2095.53,1686.0,185
1856,Molestiae Product,Beauty,Boat,2583.96,1698.14,331
1857,Dolores Product,Beauty,Puma,5261.86,3218.66,463
1858,Ducimus Product,Electronics,LG,1309.51,768.87,147
1859,Perferendis Product,Sports,Boat,3808.82,3174.27,226
1860,Accusantium Product,Electronics,LG,5379.89,2992.3,303
1861,Qui Product,Sports,Samsung,4506.99,3131.81,293
1862,Dolorum Product,Beauty,LG,5582.48,3931.05,140
1863,Alias Product,Sports,Puma,4486.67,2839.83,217
1864,Minus Product,Fashion,Puma,2565.42,1451.42,67
1865,Nostrum Product,Books,Sony,2683.88,2113.67,115
1866,Dolorem Product,Sports,Apple,3094.72,2053.47,204
1867,Fuga Product,Electronics,Puma,2317.12,1535.54,158
1868,Earum Product,Fashion,Boat,2727.8,1648.58,458
1869,Illum Product,Electronics,Samsung,263.77,148.57,93
1870,Quaerat Product,Electronics,Boat,3638.74,2052.51,214
1871,Tempore Product,Electronics,Samsung,2312.95,1520.4,440
1872,Eum Product,Home,Sony,3568.24,2767.38,276
1873,Debitis Product,Sports,Adidas,767.36,611.44,457
1874,Modi Product,Books,Puma,3795.1,3362.05,351
1875,Accusantium Product,Sports,LG,6080.47,4092.54,144
1876,Reprehenderit Product,Electronics,Sony,6779.51,4183.7,222
1877,Eius Product,Fashion,LG,6230.29,4922.82,413
1878,Veritatis Product,Electronics,Adidas,2124.37,1915.73,33
1879,Recusandae Product,Beauty,Boat,5502.72,3430.32,62
1880,Repudiandae Product,Sports,Sony,5128.64,3001.65,340
1881,Voluptatem Product,Home,Boat,1904.99,1096.2,159
1882,Pariatur Product,Sports,Adidas,738.54,575.75,432
1883,Eligendi Product,Home,Boat,3324.02,2247.55,239
1884,Voluptate Product,Books,Samsung,4196.54,2890.46,344
1885,Unde Product,Books,Samsung,972.35,679.74,25
1886,Quas Product,Books,Sony,1062.3,653.69,464
1887,Expedita Product,Home,Puma,3933.62,3470.87,165
